conference,year,openalex_id,title,cited_by_count,source_id,source_name,is_award
OSDI,2004,https://openalex.org/W1988302931,Energy-efficient CPU scheduling for multimedia applications,138,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2004,https://openalex.org/W2089115820,On the performance of wide-area thin-client computing,115,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2004,https://openalex.org/W2099105350,The costs and limits of availability for replicated services,71,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2004,https://openalex.org/W2047418149,Speculative execution in a distributed file system,53,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2004,https://openalex.org/W1979351188,Locking under Pfair scheduling,20,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2004,https://openalex.org/W310700731,Performance analysis of TLS Web servers,38,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2004,https://openalex.org/W2062581063,The Liberty Simulation Environment,36,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2004,https://openalex.org/W1524673069,Using magpie for request extraction and workload modelling,575,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2004,https://openalex.org/W135621892,Recovering Device Drivers (Awarded Best Paper,8,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
SIGMETRICS,2004,https://openalex.org/W4246071789,Structural analysis of network traffic flows,172,https://openalex.org/S4210187660,ACM SIGMETRICS Performance Evaluation Review,0
SIGMETRICS,2004,https://openalex.org/W2015659026,SimFlex,150,https://openalex.org/S4210187660,ACM SIGMETRICS Performance Evaluation Review,0
SIGMETRICS,2004,https://openalex.org/W2005961863,Mambo,147,https://openalex.org/S4210187660,ACM SIGMETRICS Performance Evaluation Review,0
SIGMETRICS,2004,https://openalex.org/W3006383271,Data streaming algorithms for efficient and accurate estimation of flow size distribution,105,https://openalex.org/S4210187660,ACM SIGMETRICS Performance Evaluation Review,0
SIGMETRICS,2004,https://openalex.org/W2132383918,Performance aware tasking for environmentally powered sensor networks,97,https://openalex.org/S4210187660,ACM SIGMETRICS Performance Evaluation Review,0
SIGMETRICS,2004,https://openalex.org/W2000102195,How to use SimPoint to pick simulation points,65,https://openalex.org/S4210187660,ACM SIGMETRICS Performance Evaluation Review,0
SIGMETRICS,2004,https://openalex.org/W4236354651,Interposed proportional sharing for a storage service utility,54,https://openalex.org/S4210187660,ACM SIGMETRICS Performance Evaluation Review,0
SIGMETRICS,2004,https://openalex.org/W2996776823,Myths and realities,50,https://openalex.org/S4210187660,ACM SIGMETRICS Performance Evaluation Review,0
SIGMETRICS,2004,https://openalex.org/W2996764231,Multi-dimensional storage virtualization,35,https://openalex.org/S4210187660,ACM SIGMETRICS Performance Evaluation Review,0
SIGMETRICS,2004,https://openalex.org/W2997172441,Cross-architecture performance predictions for scientific applications using parameterized models,33,https://openalex.org/S4210187660,ACM SIGMETRICS Performance Evaluation Review,0
VLDB,2004,https://openalex.org/W1963797815,Recrystallization and Related Annealing Phenomena,7445,https://openalex.org/S4306463230,Elsevier eBooks,0
VLDB,2004,https://openalex.org/W1600002860,Sensory Evaluation Practices,2780,https://openalex.org/S4306463230,Elsevier eBooks,0
VLDB,2004,https://openalex.org/W1567730256,Handbook of Proteolytic Enzymes,2631,https://openalex.org/S4306463230,Elsevier eBooks,0
VLDB,2004,https://openalex.org/W1976625337,Probability and Random Processes,2590,https://openalex.org/S4306463230,Elsevier eBooks,0
VLDB,2004,https://openalex.org/W1487678510,Introduction to Optimum Design,2231,https://openalex.org/S4306463230,Elsevier eBooks,0
VLDB,2004,https://openalex.org/W2082025849,Handbook of MRI Pulse Sequences,1629,https://openalex.org/S4306463230,Elsevier eBooks,0
VLDB,2004,https://openalex.org/W1682076822,"Routing, Flow, and Capacity Design in Communication and Computer Networks",1028,https://openalex.org/S4306463230,Elsevier eBooks,0
VLDB,2004,https://openalex.org/W1845137714,Combating Web Spam with TrustRank,1025,https://openalex.org/S4306463230,Elsevier eBooks,0
VLDB,2004,https://openalex.org/W2585104456,Recrystallization Textures,976,https://openalex.org/S4306463230,Elsevier eBooks,0
VLDB,2004,https://openalex.org/W3022152544,Veterinary Epidemiology,885,https://openalex.org/S4306463230,Elsevier eBooks,0
IJCAI,2003,https://openalex.org/W2141465109,Learning Spectral Clustering,431,https://openalex.org/S7407050879,UC Berkeley,0
IJCAI,2003,https://openalex.org/W1527236889,Coming of Age in America: The Misapplication of Sex-Offender Registration and Community-Notification Laws to Juveniles,52,https://openalex.org/S7407050879,UC Berkeley,0
IJCAI,2003,https://openalex.org/W1557416312,Decisionmaking in the U.S. Circuit Courts of Appeals,33,https://openalex.org/S7407050879,UC Berkeley,0
IJCAI,2003,https://openalex.org/W59437739,ARRIVE: Algorithm for Robust Routing in Volatile Environments,79,https://openalex.org/S7407050879,UC Berkeley,0
IJCAI,2003,https://openalex.org/W194915367,Managing Personal Information Disclosure in Ubiquitous Computing Environments,55,https://openalex.org/S7407050879,UC Berkeley,0
IJCAI,2003,https://openalex.org/W2163245285,The two-parameter generalization of Ewens' random partition structure,47,https://openalex.org/S7407050879,UC Berkeley,0
IJCAI,2003,https://openalex.org/W1606628473,Lifestyle Discrimination in Employment,36,https://openalex.org/S7407050879,UC Berkeley,0
IJCAI,2003,https://openalex.org/W3124375764,"""Risk Avoidance, Cultural Discrimination, and Environmental Justice for Indigenous Peoples""",31,https://openalex.org/S7407050879,UC Berkeley,0
IJCAI,2003,https://openalex.org/W3081611901,Books with Voices : Paper Transcripts as a Tangible Interface to Oral Histories,27,https://openalex.org/S7407050879,UC Berkeley,0
IJCAI,2003,https://openalex.org/W3122037672,The Efficiency of Controlling Corporate Self-Dealing: Theory Meets Reality,22,https://openalex.org/S7407050879,UC Berkeley,0
AAAI,2002,https://openalex.org/W2148820580,FastSLAM: a factored solution to the simultaneous localization and mapping problem,2046,https://openalex.org/S4306420577,National Conference on Artificial Intelligence,0
AAAI,2002,https://openalex.org/W2113858518,Content-boosted collaborative filtering for improved recommendations,1094,https://openalex.org/S4306420577,National Conference on Artificial Intelligence,0
AAAI,2002,https://openalex.org/W2294319407,D*lite,392,https://openalex.org/S4306420577,National Conference on Artificial Intelligence,0
AAAI,2002,https://openalex.org/W2036987424,Cluster ensembles: a knowledge reuse framework for combining partitionings,321,https://openalex.org/S4306420577,National Conference on Artificial Intelligence,0
AAAI,2002,https://openalex.org/W2107872705,Experiences with a mobile robotic guide for the elderly,289,https://openalex.org/S4306420577,National Conference on Artificial Intelligence,0
AAAI,2002,https://openalex.org/W2010225880,A POMDP formulation of preference elicitation problems,273,https://openalex.org/S4306420577,National Conference on Artificial Intelligence,0
AAAI,2002,https://openalex.org/W2001737243,Representing and reasoning about mappings between domain models,227,https://openalex.org/S4306420577,National Conference on Artificial Intelligence,0
AAAI,2002,https://openalex.org/W2035707461,Promptdiff: a fixed-point algorithm for comparing ontology versions,222,https://openalex.org/S4306420577,National Conference on Artificial Intelligence,0
AAAI,2002,https://openalex.org/W2089561656,State abstraction for programmable reinforcement learning agents,214,https://openalex.org/S4306420577,National Conference on Artificial Intelligence,0
AAAI,2002,https://openalex.org/W2085366587,Reinforcement learning of coordination in cooperative multi-agent systems,199,https://openalex.org/S4306420577,National Conference on Artificial Intelligence,0
OSDI,2002,https://openalex.org/W2167396179,TAG,2718,https://openalex.org/S50071195,ACM SIGOPS Operating Systems Review,0
OSDI,2002,https://openalex.org/W2143229717,Fine-grained network time synchronization using reference broadcasts,2391,https://openalex.org/S50071195,ACM SIGOPS Operating Systems Review,0
OSDI,2002,https://openalex.org/W1970705443,An integrated experimental environment for distributed systems and networks,1309,https://openalex.org/S50071195,ACM SIGOPS Operating Systems Review,0
OSDI,2002,https://openalex.org/W2142892618,ReVirt,802,https://openalex.org/S50071195,ACM SIGOPS Operating Systems Review,0
OSDI,2002,https://openalex.org/W2121133177,Farsite,791,https://openalex.org/S50071195,ACM SIGOPS Operating Systems Review,0
OSDI,2002,https://openalex.org/W2171957559,Secure routing for structured peer-to-peer overlay networks,750,https://openalex.org/S50071195,ACM SIGOPS Operating Systems Review,0
OSDI,2002,https://openalex.org/W1972699782,An analysis of Internet content delivery systems,545,https://openalex.org/S50071195,ACM SIGOPS Operating Systems Review,0
OSDI,2002,https://openalex.org/W2125530623,Scalability and accuracy in a large-scale network emulator,470,https://openalex.org/S50071195,ACM SIGOPS Operating Systems Review,0
OSDI,2002,https://openalex.org/W2094224023,Optimizing the migration of virtual computers,409,https://openalex.org/S50071195,ACM SIGOPS Operating Systems Review,0
OSDI,2002,https://openalex.org/W2157801087,The design and implementation of Zap,408,https://openalex.org/S50071195,ACM SIGOPS Operating Systems Review,0
IJCAI,2001,https://openalex.org/W2106578604,Interval Estimation for a Binomial Proportion,3377,https://openalex.org/S12967704,Statistical Science,0
IJCAI,2001,https://openalex.org/W2008703230,Optimal scaling for various Metropolis-Hastings algorithms,1095,https://openalex.org/S12967704,Statistical Science,0
IJCAI,2001,https://openalex.org/W1973704753,Computer Intrusion: Detecting Masquerades,378,https://openalex.org/S12967704,Statistical Science,0
IJCAI,2001,https://openalex.org/W1576649281,"Stochastic models and descriptive statistics for phylogenetic trees, from Yule to today",353,https://openalex.org/S12967704,Statistical Science,0
IJCAI,2001,https://openalex.org/W2090373435,Nonparametric Regressin with Correlated Errors,273,https://openalex.org/S12967704,Statistical Science,0
IJCAI,2001,https://openalex.org/W2001074797,Honest Exploration of Intractable Probability Distributions via Markov Chain Monte Carlo,256,https://openalex.org/S12967704,Statistical Science,0
IJCAI,2001,https://openalex.org/W1569393825,Understanding the shape of the hazard rate: a process point of view (With comments and a rejoinder by the authors),220,https://openalex.org/S12967704,Statistical Science,0
IJCAI,2001,https://openalex.org/W2005548917,Ordering and Improving the Performance of Monte Carlo Markov Chains,121,https://openalex.org/S12967704,Statistical Science,0
IJCAI,2001,https://openalex.org/W1979378106,A General Projection Framework for Constrained Smoothing,171,https://openalex.org/S12967704,Statistical Science,0
IJCAI,2001,https://openalex.org/W1817683437,Conditionally Specified Distributions: An Introduction (with comments and a rejoinder by the authors),131,https://openalex.org/S12967704,Statistical Science,0
AAAI,2000,https://openalex.org/W2129608356,LT TTT - A Flexible Tokenisation Tool,94,https://openalex.org/S4306400321,Edinburgh Research Explorer (University of Edinburgh),0
AAAI,2000,https://openalex.org/W1607688008,A probabilistic genre-independent model of pronominalization,15,https://openalex.org/S4306400321,Edinburgh Research Explorer (University of Edinburgh),0
AAAI,2000,https://openalex.org/W2600312882,Supporting Constructive Learning with a Feedback Planner,22,https://openalex.org/S4306400321,Edinburgh Research Explorer (University of Edinburgh),0
AAAI,2000,https://openalex.org/W1483059521,Translating with Scarce Resources,30,https://openalex.org/S4306400321,Edinburgh Research Explorer (University of Edinburgh),0
AAAI,2000,https://openalex.org/W2143800553,The Automatic Interpretation of Nominalizations,21,https://openalex.org/S4306400321,Edinburgh Research Explorer (University of Edinburgh),0
