conference,award_year,work_id,work_title,author_id,author_name,author_position,cited_by_count
VLDB,2005,W2103834747,XQuery implementation in a relational database system,A5038188843,Dragan Tomic,middle,61
VLDB,2005,W2103834747,XQuery implementation in a relational database system,A5027803599,Adrian Baras,middle,61
VLDB,2005,W2103834747,XQuery implementation in a relational database system,A5053439365,Brandon Berg,middle,61
VLDB,2005,W2103834747,XQuery implementation in a relational database system,A5018809254,Denis Churin,middle,61
VLDB,2005,W2103834747,XQuery implementation in a relational database system,A5075871491,Eugene Kogan,last,61
VLDB,2005,W1559437623,StreamGlobe : processing and sharing data streams in grid-based P2P infrastructures,A5022616340,Richard Kuntschke,first,48
VLDB,2005,W1559437623,StreamGlobe : processing and sharing data streams in grid-based P2P infrastructures,A5046853549,Bernhard Stegmaier,middle,48
VLDB,2005,W1559437623,StreamGlobe : processing and sharing data streams in grid-based P2P infrastructures,A5105817801,Alfons Kemper,middle,48
VLDB,2005,W1559437623,StreamGlobe : processing and sharing data streams in grid-based P2P infrastructures,A5026572127,Angelika Reiser,last,48
VLDB,2005,W2108075439,Approximate joins: concepts and techniques,A5035257754,Nick Koudas,first,29
VLDB,2005,W2108075439,Approximate joins: concepts and techniques,A5088315797,Divesh Srivastava,last,29
VLDB,2006,W2119050385,A dip in the reservoir: maintaining sample synopses of evolving datasets,A5041227178,Rainer Gemulla,first,47
VLDB,2006,W2119050385,A dip in the reservoir: maintaining sample synopses of evolving datasets,A5063512642,Wolfgang Lehner,middle,47
VLDB,2006,W2119050385,A dip in the reservoir: maintaining sample synopses of evolving datasets,A5090729930,Peter J. Haas,last,47
VLDB,2006,W2090682579,IO-Top-k: index-access optimized top-k query processing,A5113677058,Holger Bast,first,133
VLDB,2006,W2090682579,IO-Top-k: index-access optimized top-k query processing,A5110446128,Debapriyo Majumdar,middle,133
VLDB,2006,W2090682579,IO-Top-k: index-access optimized top-k query processing,A5049745760,Ralf Schenkel,middle,133
VLDB,2006,W2090682579,IO-Top-k: index-access optimized top-k query processing,A5060837952,Martin Theobald,middle,133
VLDB,2006,W2090682579,IO-Top-k: index-access optimized top-k query processing,A5088135366,Gerhard Weikum,last,133
VLDB,2006,W2121755841,POP/FED: progressive query optimization for federated queries in DB2,A5049051678,Holger Kache,first,18
VLDB,2006,W2121755841,POP/FED: progressive query optimization for federated queries in DB2,A5035744252,Wook-Shin Han,middle,18
VLDB,2006,W2121755841,POP/FED: progressive query optimization for federated queries in DB2,A5002413906,Volker Markl,middle,18
VLDB,2006,W2121755841,POP/FED: progressive query optimization for federated queries in DB2,A5103997746,Vijayshankar Raman,middle,18
VLDB,2006,W2121755841,POP/FED: progressive query optimization for federated queries in DB2,A5036482272,Stephan Ewen,last,18
VLDB,2009,W2030185169,Revisiting the cube lifecycle in the presence of hierarchies,A5062680180,Konstantinos Morfonios,first,1
VLDB,2009,W2030185169,Revisiting the cube lifecycle in the presence of hierarchies,A5084870386,Yannis Ioannidis,last,1
VLDB,2009,W2148858739,Anytime measures for top-k algorithms on exact and fuzzy data sets,A5008031008,Benjamin Arai,first,19
VLDB,2009,W2148858739,Anytime measures for top-k algorithms on exact and fuzzy data sets,A5002203026,Gautam Das,middle,19
VLDB,2009,W2148858739,Anytime measures for top-k algorithms on exact and fuzzy data sets,A5063685438,Dimitrios Gunopulos,middle,19
VLDB,2009,W2148858739,Anytime measures for top-k algorithms on exact and fuzzy data sets,A5035257754,Nick Koudas,last,19
VLDB,2009,W2070928147,Analysis and evaluation of V*-kNN: an efficient algorithm for moving kNN queries,A5071030042,Sarana Nutanong,first,39
VLDB,2009,W2070928147,Analysis and evaluation of V*-kNN: an efficient algorithm for moving kNN queries,A5100422092,Rui Zhang,middle,39
VLDB,2009,W2070928147,Analysis and evaluation of V*-kNN: an efficient algorithm for moving kNN queries,A5035347745,Egemen Tanin,middle,39
VLDB,2009,W2070928147,Analysis and evaluation of V*-kNN: an efficient algorithm for moving kNN queries,A5102773565,Lars Kulik,last,39
VLDB,2010,W2130608682,Structural consistency: enabling XML keyword search to eliminate spurious results consistently,A5091742813,Kihoon Lee,first,11
VLDB,2010,W2130608682,Structural consistency: enabling XML keyword search to eliminate spurious results consistently,A5021272202,Kyu-Young Whang,middle,11
VLDB,2010,W2130608682,Structural consistency: enabling XML keyword search to eliminate spurious results consistently,A5035744252,Wook-Shin Han,middle,11
VLDB,2010,W2130608682,Structural consistency: enabling XML keyword search to eliminate spurious results consistently,A5100362684,Minsoo Kim,last,11
VLDB,2010,W2162722036,Log-based middleware server recovery with transaction support,A5100431222,Rui Wang,first,4
VLDB,2010,W2162722036,Log-based middleware server recovery with transaction support,A5053141494,Betty Salzberg,middle,4
VLDB,2010,W2162722036,Log-based middleware server recovery with transaction support,A5009686443,David Lomet,last,4
VLDB,2010,W2085044339,Speed up kernel discriminant analysis,A5037942269,Deng Cai,first,208
VLDB,2010,W2085044339,Speed up kernel discriminant analysis,A5102013345,Xiaofei He,middle,208
VLDB,2010,W2085044339,Speed up kernel discriminant analysis,A5019539533,Jiawei Han,last,208
VLDB,2011,W1974932383,Elastic SI-Cache: consistent and scalable caching in multi-tier architectures,A5011818844,Francisco Perez-Sorrosal,first,28
VLDB,2011,W1974932383,Elastic SI-Cache: consistent and scalable caching in multi-tier architectures,A5108531115,Marta Patiño-Martı́nez,middle,28
VLDB,2011,W1974932383,Elastic SI-Cache: consistent and scalable caching in multi-tier architectures,A5033744944,Ricardo Jiménez,middle,28
VLDB,2011,W1974932383,Elastic SI-Cache: consistent and scalable caching in multi-tier architectures,A5000301016,Bettina Kemme,last,28
VLDB,2011,W2145459259,Design by example for SQL table definitions with functional dependencies,A5103092450,Sven Hartmann,first,53
VLDB,2011,W2145459259,Design by example for SQL table definitions with functional dependencies,A5033274035,Markus Kirchberg,middle,53
VLDB,2011,W2145459259,Design by example for SQL table definitions with functional dependencies,A5069839542,Sebastian Link,last,53
VLDB,2011,W2999860620,Normalization and optimization of schema mappings,A5050151740,Georg Gottlob,first,13
VLDB,2011,W2999860620,Normalization and optimization of schema mappings,A5091683403,Reinhard Pichler,middle,13
VLDB,2011,W2999860620,Normalization and optimization of schema mappings,A5038696353,Vadim Savenkov,last,13
VLDB,2012,W2155196944,Auditing a database under retention policies,A5061441984,Wentian Lu,first,13
VLDB,2012,W2155196944,Auditing a database under retention policies,A5036518572,Gerome Miklau,middle,13
VLDB,2012,W2155196944,Auditing a database under retention policies,A5053065200,Neil Immerman,last,13
VLDB,2012,W1992416685,Lindex: a lattice-based index for graph databases,A5051925673,Dayu Yuan,first,29
VLDB,2012,W1992416685,Lindex: a lattice-based index for graph databases,A5009542542,Prasenjit Mitra,last,29
VLDB,2012,W2114541504,"OXPath: A language for scalable data extraction, automation, and crawling on the deep web",A5113511969,Tim Furche,first,73
VLDB,2012,W2114541504,"OXPath: A language for scalable data extraction, automation, and crawling on the deep web",A5050151740,Georg Gottlob,middle,73
VLDB,2012,W2114541504,"OXPath: A language for scalable data extraction, automation, and crawling on the deep web",A5036346128,Giovanni Grasso,middle,73
VLDB,2012,W2114541504,"OXPath: A language for scalable data extraction, automation, and crawling on the deep web",A5051365299,Christian Schallhart,middle,73
VLDB,2012,W2114541504,"OXPath: A language for scalable data extraction, automation, and crawling on the deep web",A5001911595,Andrew Sellers,last,73
VLDB,2013,W2094308804,Counting and sampling triangles from a graph stream,A5112023986,A. Pavan,first,197
VLDB,2013,W2094308804,Counting and sampling triangles from a graph stream,A5054849628,Kanat Tangwongsan,middle,197
VLDB,2013,W2094308804,Counting and sampling triangles from a graph stream,A5047034711,Srikanta Tirthapura,middle,197
VLDB,2013,W2094308804,Counting and sampling triangles from a graph stream,A5009103211,Kun‐Lung Wu,last,197
VLDB,2013,W2253095715,An approach towards the study of symmetric queries,A5016874794,Marc Gyssens,first,3
VLDB,2013,W2253095715,An approach towards the study of symmetric queries,A5079333668,Jan Paredaens,middle,3
VLDB,2013,W2253095715,An approach towards the study of symmetric queries,A5110598353,Dirk Van Gucht,middle,3
VLDB,2013,W2253095715,An approach towards the study of symmetric queries,A5058654623,Jef Wijsen,middle,3
VLDB,2013,W2253095715,An approach towards the study of symmetric queries,A5047960393,Yuqing Wu,last,3
VLDB,2013,W2047128326,EagleTree,A5003707725,Niv Dayan,first,26
VLDB,2013,W2047128326,EagleTree,A5031015602,Martin Kjær Svendsen,middle,26
VLDB,2013,W2047128326,EagleTree,A5007900296,Matias Bjørling,middle,26
VLDB,2013,W2047128326,EagleTree,A5079584430,Philippe Bonnet,middle,26
VLDB,2013,W2047128326,EagleTree,A5084985579,Luc Bouganim,last,26
VLDB,2014,W1597017619,epiC,A5077156448,Dawei Jiang,first,66
VLDB,2014,W1597017619,epiC,A5011070866,Gang Chen,middle,66
VLDB,2014,W1597017619,epiC,A5024892041,Beng Chin Ooi,middle,66
VLDB,2014,W1597017619,epiC,A5077593594,Kian‐Lee Tan,middle,66
VLDB,2014,W1597017619,epiC,A5064646829,Sai Wu,last,66
VLDB,2014,W2296194724,Getting your big data priorities straight,A5100422092,Rui Zhang,first,10
VLDB,2014,W2296194724,Getting your big data priorities straight,A5081679946,Reshu Jain,middle,10
VLDB,2014,W2296194724,Getting your big data priorities straight,A5050010930,Prasenjit Sarkar,middle,10
VLDB,2014,W2296194724,Getting your big data priorities straight,A5049824486,Lukas Rupprecht,last,10
VLDB,2014,W2095779006,Chimera,A5101592963,Chong Sun,first,88
VLDB,2014,W2095779006,Chimera,A5024030198,Narasimhan Rampalli,middle,88
VLDB,2014,W2095779006,Chimera,A5072623685,Frank Yang,middle,88
VLDB,2014,W2095779006,Chimera,A5110256670,AnHai Doan,last,88
VLDB,2017,W2752203301,Explaining and querying knowledge graphs by relatedness,A5022322296,Valeria Fionda,first,9
VLDB,2017,W2752203301,Explaining and querying knowledge graphs by relatedness,A5086627069,Giuseppe Pirrò,last,9
VLDB,2017,W2752723376,Fiber-based architecture for NFV cloud databases,A5041737153,Vaidas Gasiūnas,first,8
VLDB,2017,W2752723376,Fiber-based architecture for NFV cloud databases,A5074957674,David Domínguez-Sal,middle,8
VLDB,2017,W2752723376,Fiber-based architecture for NFV cloud databases,A5016275191,Ralph Acker,middle,8
VLDB,2017,W2752723376,Fiber-based architecture for NFV cloud databases,A5062219801,Aharon Avitzur,middle,8
VLDB,2017,W2752723376,Fiber-based architecture for NFV cloud databases,A5067558951,И. Е. Бронштейн,middle,8
VLDB,2017,W2752723376,Fiber-based architecture for NFV cloud databases,A5062546146,Alexander M. Rush,middle,8
VLDB,2017,W2752723376,Fiber-based architecture for NFV cloud databases,A5074840748,Eli Ginot,middle,8
VLDB,2017,W2752723376,Fiber-based architecture for NFV cloud databases,A5090348079,Norbert Martínez-Bazán,middle,8
VLDB,2017,W2752723376,Fiber-based architecture for NFV cloud databases,A5017306399,Michael Müller,middle,8
VLDB,2017,W2752723376,Fiber-based architecture for NFV cloud databases,A5107876447,Alexander Nozdrin,middle,8
VLDB,2017,W2752723376,Fiber-based architecture for NFV cloud databases,A5046166254,Weijie Ou,middle,8
VLDB,2017,W2752723376,Fiber-based architecture for NFV cloud databases,A5033978067,Nir Pachter,middle,8
VLDB,2017,W2752723376,Fiber-based architecture for NFV cloud databases,A5064859510,Dima Sivov,middle,8
VLDB,2017,W2752723376,Fiber-based architecture for NFV cloud databases,A5035050131,Eliezer Levy,last,8
VLDB,2017,W2751600782,Distributed trajectory similarity search,A5101871030,Dong Xie,first,130
VLDB,2017,W2751600782,Distributed trajectory similarity search,A5100450470,Feifei Li,middle,130
VLDB,2017,W2751600782,Distributed trajectory similarity search,A5017619650,Jeff M. Phillips,last,130
WWW,2000,W2033398599,A cost-effective approximation for SRD traffic in arbitrary multi-buffered networks,A5108393089,Demetres D. Kouvatsos,first,16
WWW,2000,W2033398599,A cost-effective approximation for SRD traffic in arbitrary multi-buffered networks,A5062402324,Irfan Awan,middle,16
WWW,2000,W2033398599,A cost-effective approximation for SRD traffic in arbitrary multi-buffered networks,A5012657395,Rod J. Fretwell,middle,16
WWW,2000,W2033398599,A cost-effective approximation for SRD traffic in arbitrary multi-buffered networks,A5111707443,George Dimakopoulos,last,16
WWW,2000,W1981967656,Internet electronic product catalogs: an approach beyond simple keywords and multimedia,A5036393144,Katarina Stanoevska‐Slabeva,first,32
WWW,2000,W1981967656,Internet electronic product catalogs: an approach beyond simple keywords and multimedia,A5060198690,Beat Schmid,last,32
WWW,2000,W2037009600,Future wireless networks,A5069586556,Luigi Logrippo,first,0
WWW,2000,W2037009600,Future wireless networks,A5049922699,John Visser,last,0
WWW,2003,W233847721,Critiquing Nursing Research - 1st Edition,A5105685190,John R. Cutcliffe,first,0
WWW,2003,W233847721,Critiquing Nursing Research - 1st Edition,A5111863007,Martin Ward,last,0
WWW,2003,W52199716,Hunting for Everyday History: Introduction,A5071118328,Marjorie L McLellan,first,0
WWW,2003,W296260267,Applying the Abstraction Hierarchy to the Aircraft Manual Control Task,A5105541964,Matthijs Amelink,first,7
WWW,2003,W296260267,Applying the Abstraction Hierarchy to the Aircraft Manual Control Task,A5026899611,M. M. van Paassen,middle,7
WWW,2003,W296260267,Applying the Abstraction Hierarchy to the Aircraft Manual Control Task,A5001682481,Max Mulder,middle,7
WWW,2003,W296260267,Applying the Abstraction Hierarchy to the Aircraft Manual Control Task,A5091037083,John M. Flach,last,7
WWW,2014,W4412285167,Counter-Democratic Surveillance: The Watchful Eye of a Local Institution,A5037912411,Morten Hjelholt,first,0
